Facility Type,Loc Id,ADO,State Id,County,County State,City,Name,Ownership,Use,ARP Latitude,ARP Latitude Sec,ARP Longitude,ARP Longitude Sec,Elevation,Magnetic Variation,Sectional,Tie In FSS Id,Tie In FSS Name,FSS Toll Free Number,Fuel Types,ATCT,UNICOM,CTAF,ICAO Id
AIRPORT,N47,HAR,PA,MONTGOMERY,PA,POTTSTOWN,POTTSTOWN MUNI,PU,PU,040-15-37.5000N,144937.5000N,075-40-15.0000W,0272415.0000W,255.6,12W,NEW YORK,IPT,WILLIAMSPORT,1-800-WX-BRIEF,100LL A,N,122.800,122.800,
AIRPORT,6S6,SEA,OR,COOS,OR,POWERS,POWERS,PU,PU,042-52-09.7000N,154329.7000N,124-03-32.5000W,0446612.5000W,326,18E,KLAMATH FALLS,MMV,MC MINNVILLE,1-800-WX-BRIEF,,N,,122.900,
AIRPORT,O47,AOK,OK,LINCOLN,OK,PRAGUE,PRAGUE MUNI,PU,PU,035-28-50.8000N,127730.8000N,096-43-07.5000W,0348187.5000W,1041,03E,DALLAS-FT WORTH,MLC,MC ALESTER,1-800-WX-BRIEF,100LL,N,,122.900,
AIRPORT,P97,DET,MI,KALAMAZOO,MI,SCHOOLCRAFT,PRAIRIE RONDE,PR,PU,042-07-25.5000N,151645.5000N,085-42-37.0000W,0308557.0000W,890,04W,CHICAGO,LAN,LANSING,1-800-WX-BRIEF,,N,,122.900,
AIRPORT,D88,NYC,NY,CHAUTAUQUA,NY,SHERMAN,PRATT'S EASTERN DIVIDE,PR,PU,042-09-00.2000N,151740.2030N,079-41-09.1700W,0286869.1720W,1640,09W,DETROIT,BUF,BUFFALO,1-800-WX-BRIEF,,N,,122.900,
AIRPORT,1A9,JAN,AL,AUTAUGA,AL,PRATTVILLE,PRATTVILLE/GROUBY FLD,PU,PU,032-26-19.4000N,116779.4000N,086-30-45.7000W,0311445.7000W,224.9,03W,ATLANTA,ANB,ANNISTON,1-800-WX-BRIEF,100LL A+,N,122.800,122.800,
AIRPORT,5N2,CHI,WI,PRICE,WI,PRENTICE,PRENTICE,PU,PU,045-32-18.0000N,163937.9965N,090-16-34.8100W,0324994.8055W,1578.5,00E,GREEN BAY,GRB,GREEN BAY,1-800-WX-BRIEF,,N,123.000,123.000,
AIRPORT,M43,JAN,MS,JEFFERSON DAVIS,MS,PRENTISS,PRENTISS-JEFFERSON DAVIS COUNTY,PU,PU,031-35-43.1000N,113743.1000N,089-54-23.2000W,0323663.2000W,454.6,01W,NEW ORLEANS,GWO,GREENWOOD,1-800-WX-BRIEF,100LL,N,122.800,122.800,
AIRPORT,5P5,DMA,SD,LYMAN,SD,PRESHO,PRESHO MUNI,PU,PU,043-54-21.5900N,158061.5900N,100-02-12.0500W,0360132.0500W,1760,09E,OMAHA,HON,HURON,1-800-WX-BRIEF,,N,,122.900,
SEAPLANE BASE,83B,NONE,ME,AROOSTOOK,ME,PRESQUE ISLE,PRESQUE ISLE,PU,PU,046-42-21.5000N,168141.5000N,068-03-38.3000W,0245018.3000W,500,20W,HALIFAX,BGR,BANGOR,1-800-WX-BRIEF,,N,122.800,122.800,
AIRPORT,U10,HLN,ID,FRANKLIN,ID,PRESTON,PRESTON,PU,PU,042-06-24.9700N,151584.9700N,111-54-45.2500W,0402885.2510W,4727.9,15E,SALT LAKE CITY,BOI,BOISE,1-800-WX-BRIEF,100LL,N,122.800,122.800,
AIRPORT,9G2,DET,MI,GENESEE,MI,LINDEN,PRICES,PU,PU,042-48-27.4000N,154107.4000N,083-46-08.3000W,0301568.3000W,919.4,06W,DETROIT,LAN,LANSING,1-800-WX-BRIEF,100LL,N,123.000,123.000,
AIRPORT,6Y9,DET,MI,HOUGHTON,MI,SIDNAW,PRICKETT-GROOMS FLD,PR,PU,046-30-31.1500N,167431.1500N,088-42-21.0500W,0319341.0500W,1372,02W,GREEN BAY,GRB,GREEN BAY,1-800-WX-BRIEF,,N,,122.900,
AIRPORT,67S,HLN,ID,BONNER,ID,NORDMAN,PRIEST LAKE USFS,PU,PU,048-34-26.4000N,174866.4000N,116-57-30.9000W,0421050.9000W,2611,20E,GREAT FALLS,BOI,BOISE,1-800-WX-BRIEF,,N,,122.900,
AIRPORT,1S6,HLN,ID,BONNER,ID,PRIEST RIVER,PRIEST RIVER MUNI,PU,PU,048-11-26.3200N,173486.3250N,116-54-35.5000W,0420875.5000W,2193,19E,GREAT FALLS,BOI,BOISE,1-800-WX-BRIEF,,N,,122.900,
AIRPORT,39N,HAR,NJ,SOMERSET,NJ,PRINCETON/ROCKY HILL,PRINCETON,PR,PU,040-23-56.7200N,145436.7200N,074-39-32.4200W,0268772.4230W,128.2,13W,NEW YORK,MIV,MILLVILLE,1-800-WX-BRIEF,100LL A,N,122.725,122.725,
AIRPORT,2M0,MEM,KY,CALDWELL,KY,PRINCETON,PRINCETON-CALDWELL COUNTY,PU,PU,037-06-54.4800N,133614.4758N,087-51-25.5000W,0316285.4958W,584.3,03W,ST LOUIS,LOU,LOUISVILLE,1-800-WX-BRIEF,100LL,N,122.800,122.800,
AIRPORT,S39,SEA,OR,CROOK,OR,PRINEVILLE,PRINEVILLE,PU,PU,044-17-16.2800N,159436.2760N,120-54-19.7900W,0435259.7910W,3251.2,14E,KLAMATH FALLS,MMV,MC MINNVILLE,1-800-WX-BRIEF,100LL A,N,122.700,122.700,
AIRPORT,16X,TEX,TX,DENTON,TX,JUSTIN,PROPWASH,PR,PU,033-04-50.2000N,119090.2000N,097-21-30.3000W,0350490.3000W,804,07E,DALLAS-FT WORTH,FTW,FORT WORTH,1-800-WX-BRIEF,,N,,122.900,
AIRPORT,XA0,TEX,TX,DENTON,TX,JUSTIN,PROSE FLD,PR,PU,033-08-53.4000N,119333.4000N,097-16-48.1000W,0350208.1000W,685,,DALLAS-FT WORTH,FTW,FORT WORTH,1-800-WX-BRIEF,,N,,122.900,
AIRPORT,64S,SEA,OR,JACKSON,OR,PROSPECT,PROSPECT STATE,PU,PU,042-44-33.3000N,153873.3000N,122-29-20.3000W,0440960.3000W,2578,18E,KLAMATH FALLS,MMV,MC MINNVILLE,1-800-WX-BRIEF,,N,122.800,122.800,
AIRPORT,S40,SEA,WA,BENTON,WA,PROSSER,PROSSER,PU,PU,046-12-48.1000N,166368.1000N,119-47-44.0000W,0431264.0000W,705.5,19E,SEATTLE,SEA,SEATTLE,1-800-WX-BRIEF,100LL,N,122.800,122.800,
AIRPORT,8M9,MEM,KY,WEBSTER,KY,PROVIDENCE,PROVIDENCE-WEBSTER COUNTY,PU,PU,037-25-26.8000N,134726.8000N,087-44-09.5000W,0315849.5000W,395,00E,ST LOUIS,LOU,LOUISVILLE,1-800-WX-BRIEF,,N,122.800,122.800,
AIRPORT,33S,SEA,WA,ADAMS,WA,RITZVILLE,PRU FLD,PU,PU,047-07-24.4300N,169644.4300N,118-23-21.5800W,0426201.5800W,1801,19E,SEATTLE,SEA,SEATTLE,1-800-WX-BRIEF,,N,122.800,122.800,
GLIDERPORT,50M,MEM,TN,BEDFORD,TN,EAGLEVILLE,PUCKETT,PR,PU,035-41-22.0000N,128482.0000N,086-36-54.0000W,0311814.0000W,780,01W,ATLANTA,BNA,NASHVILLE,1-800-WX-BRIEF,,N,,122.900,
AIRPORT,CYPU,NONE,,"B.C., CANADA",CN,PUNTZI MOUNTAIN,PUNTZI MOUNTAIN,PU,PU,052-06-46.0000N,187606.0000N,124-08-41.0000W,0446921.0000W,2985,20E,,YKA,KAMLOOPS FIC,,,N,,,
AIRPORT,N35,HAR,PA,JEFFERSON,PA,PUNXSUTAWNEY,PUNXSUTAWNEY MUNI,PU,PU,040-58-00.6100N,147480.6120N,078-55-47.6600W,0284147.6560W,1444.8,10W,DETROIT,AOO,ALTOONA,1-800-WX-BRIEF,100LL,N,123.000,123.000,
AIRPORT,3O3,AOK,OK,MC CLAIN,OK,PURCELL,PURCELL MUNI - STEVEN E SHEPHARD FLD,PU,PU,034-59-00.0600N,125940.0590N,097-22-57.5000W,0350577.4980W,1143,07E,DALLAS-FT WORTH,MLC,MC ALESTER,1-800-WX-BRIEF,100LL,N,,122.900,
AIRPORT,01A,NONE,AK,KUSKOKWIM,AK,PURKEYPILE,PURKEYPILE,PU,PU,062-56-26.7200N,226586.7200N,152-16-10.5900W,0548170.5950W,2041,24E,MC GRATH,FAI,FAIRBANKS,1-866-248-6516,,N,,122.900,
AIRPORT,3W2,DET,OH,OTTAWA,OH,PUT IN BAY,PUT IN BAY,PU,PU,041-38-12.0000N,149892.0000N,082-49-42.0000W,0298182.0000W,595,07W,DETROIT,CLE,CLEVELAND,1-800-WX-BRIEF,,N,122.800,122.800,
SEAPLANE BASE,I04,CHI,IL,ROCK ISLAND,IL,MOLINE,QUAD-CITY,PR,PU,041-27-36.1200N,149256.1220N,090-29-34.4800W,0325774.4790W,560,01E,CHICAGO,IKK,KANKAKEE,1-800-WX-BRIEF,100LL,N,,122.900,
AIRPORT,20K,NONE,AK,YUKON-KOYUKUK,AK,QUAIL CREEK,QUAIL CREEK,PU,PU,065-21-16.9900N,235276.9900N,149-45-40.9600W,0539140.9600W,1576,27E,FAIRBANKS,FAI,FAIRBANKS,1-866-248-6516,,N,,122.900,
AIRPORT,F01,TEX,TX,HARDEMAN,TX,QUANAH,QUANAH MUNI,PU,PU,034-16-37.6000N,123397.5990N,099-45-34.8500W,0359134.8540W,1603.2,08E,DALLAS-FT WORTH,FTW,FORT WORTH,1-800-WX-BRIEF,100LL,N,122.700,122.700,
AIRPORT,JLA,NONE,AK,KENAI PENINSULA,AK,COOPER LANDING,QUARTZ CREEK,PU,PU,060-29-03.3500N,217743.3500N,149-43-22.4400W,0539002.4400W,466,25E,ANCHORAGE,ENA,KENAI,1-866-864-1737,,N,,122.900,
AIRPORT,5QC,NONE,AK,NOME,AK,QUARTZ CREEK,QUARTZ CREEK /KOUGAROK/,PU,PU,065-24-21.3600N,235461.3590N,164-39-20.6100W,0592760.6090W,416,18E,NOME,OME,NOME,1-800-478-8400,,N,,122.900,
AIRPORT,N24,LNM,NM,TAOS,NM,QUESTA,QUESTA MUNI NR 2,PU,PU,036-48-01.1000N,132481.1000N,105-35-51.0000W,0380151.0000W,7689.6,11E,DENVER,ABQ,ALBUQUERQUE,1-800-WX-BRIEF,,N,,122.900,
AIRPORT,2J9,ORL,FL,GADSDEN,FL,QUINCY,QUINCY MUNI,PU,PU,030-35-52.3900N,110152.3910N,084-33-26.7900W,0304406.7850W,221.2,05W,JACKSONVILLE,GNV,GAINESVILLE,1-800-WX-BRIEF,100LL,N,122.700,122.700,
AIRPORT,80T,SEA,WA,GRANT,WA,QUINCY,QUINCY MUNI,PU,PU,047-12-41.8000N,169961.8000N,119-50-23.4000W,0431423.4000W,1271.1,20E,SEATTLE,SEA,SEATTLE,1-800-WX-BRIEF,,N,,122.900,
AIRPORT,4J5,ATL,GA,BROOKS,GA,QUITMAN,QUITMAN BROOKS COUNTY,PU,PU,030-48-18.6600N,110898.6600N,083-35-20.6400W,0300920.6402W,184.8,05W,JACKSONVILLE,MCN,MACON,1-800-WX-BRIEF,,N,,122.900,
AIRPORT,8W9,SEA,WA,THURSTON,WA,ROCHESTER,R & K SKYRANCH,PR,PU,046-49-57.6600N,168597.6580N,123-05-29.1100W,0443129.1070W,149,20E,SEATTLE,SEA,SEATTLE,1-800-WX-BRIEF,,N,,122.900,
AIRPORT,5R5,NYC,NY,WYOMING,NY,WARSAW,R & R AERO,PR,PU,042-43-15.0000N,153795.0000N,078-11-05.0000W,0281465.0000W,1650,,DETROIT,ISP,NEW YORK,1-800-WX-BRIEF,,N,,122.900,
AIRPORT,4Y1,DET,MI,LIVINGSTON,MI,HOWELL,RAETHER,PR,PU,042-33-54.9100N,153234.9050N,083-51-22.7000W,0301882.7000W,984,05W,DETROIT,LAN,LANSING,1-800-WX-BRIEF,,N,,122.900,
AIRPORT,6AK,NONE,AK,KUSKOKWIM,AK,RAINY PASS,RAINY PASS LODGE,PU,PU,062-05-02.9100N,223502.9110N,152-43-03.0900W,0549783.0890W,1900,24E,MC GRATH,ENA,KENAI,1-866-864-1737,,N,,122.900,
AIRPORT,W17,MEM,NC,WAKE,NC,KNIGHTDALE,RALEIGH EAST,PR,PU,035-47-51.8000N,128871.8000N,078-26-13.2300W,0282373.2350W,313,07W,CHARLOTTE,RDU,RALEIGH,1-800-WX-BRIEF,,N,122.800,122.800,
AIRPORT,F46,TEX,TX,ROCKWALL,TX,ROCKWALL,RALPH M HALL/ROCKWALL MUNI,PU,PU,032-55-50.1400N,118550.1400N,096-26-07.7500W,0347167.7480W,574.1,05E,DALLAS-FT WORTH,FTW,FORT WORTH,1-800-WX-BRIEF,100LL A+,N,122.800,122.800,
AIRPORT,30M,JAN,MS,TUNICA,MS,TUNICA,RALPH M SHARPE,PR,PU,034-39-32.7000N,124772.7000N,090-22-34.4000W,0325354.4000W,195,03E,MEMPHIS,GWO,GREENWOOD,1-800-WX-BRIEF,,N,122.800,122.800,
AIRPORT,06N,NYC,NY,ORANGE,NY,MIDDLETOWN,RANDALL,PR,PU,041-25-54.8800N,149154.8830N,074-23-29.6200W,0267809.6190W,522.7,13W,NEW YORK,ISP,NEW YORK,1-800-WX-BRIEF,,N,122.800,122.800,
AIRPORT,I22,CHI,IN,RANDOLPH,IN,WINCHESTER,RANDOLPH COUNTY,PU,PU,040-10-03.7000N,144603.7000N,084-55-45.8000W,0305745.8000W,1122.8,05W,DETROIT,HUF,TERRE HAUTE,1-800-WX-BRIEF,100LL A,N,123.000,123.000,
SEAPLANE BASE,M57,NONE,ME,FRANKLIN,ME,RANGELEY,RANGELEY LAKE,PR,PU,044-57-11.9000N,161831.9000N,070-39-47.0000W,0254387.0000W,1518,18W,MONTREAL,BGR,BANGOR,1-800-WX-BRIEF,100LL,N,,122.900,
AIRPORT,4V0,DEN,CO,RIO BLANCO,CO,RANGELY,RANGELY,PU,PU,040-05-38.3000N,144338.3000N,108-45-47.0000W,0391547.0000W,5278,10E,CHEYENNE,DEN,DENVER,1-800-WX-BRIEF,100LL,N,122.800,122.800,
AIRPORT,21W,SEA,WA,PIERCE,WA,GREENWATER,RANGER CREEK,PU,PU,047-00-47.3000N,169247.3000N,121-32-01.2000W,0437521.2000W,2650,19E,SEATTLE,SEA,SEATTLE,1-800-WX-BRIEF,,N,,122.900,
AIRPORT,F23,TEX,TX,EASTLAND,TX,RANGER,RANGER MUNI,PU,PU,032-27-05.3100N,116825.3100N,098-40-53.4500W,0355253.4450W,1470,07E,DALLAS-FT WORTH,FTW,FORT WORTH,1-800-WX-BRIEF,,N,,122.900,
AIRPORT,78Y,NONE,MO,NODAWAY,MO,MARYVILLE,RANKIN,PR,PU,040-19-54.1000N,145194.1000N,094-50-04.9000W,0341404.9000W,984,05E,OMAHA,COU,COLUMBIA,1-800-WX-BRIEF,,N,122.800,122.800,
AIRPORT,49F,TEX,TX,UPTON,TX,RANKIN,RANKIN,PU,PU,031-13-37.3000N,112417.3000N,101-57-10.5000W,0367030.5000W,2543,09E,SAN ANTONIO,SJT,SAN ANGELO,1-800-WX-BRIEF,,N,,122.900,
AIRPORT,O39,SFO,CA,LASSEN,CA,RAVENDALE,RAVENDALE,PU,PU,040-48-13.3300N,146893.3300N,120-21-58.3500W,0433318.3500W,5306,17E,KLAMATH FALLS,RNO,RENO,1-800-WX-BRIEF,,N,,122.900,
AIRPORT,57D,DET,MI,MACOMB,MI,RAY,RAY COMMUNITY,PR,PU,042-44-12.3100N,153852.3056N,082-53-19.8200W,0298399.8152W,632,06W,DETROIT,LAN,LANSING,1-800-WX-BRIEF,100LL,N,122.700,122.700,
AIRPORT,E41,TEX,TX,REAGAN,TX,BIG LAKE,REAGAN COUNTY,PU,PU,031-11-51.9000N,112311.8960N,101-28-31.4500W,0365311.4460W,2705.7,08E,SAN ANTONIO,SJT,SAN ANGELO,1-800-WX-BRIEF,100LL,N,,122.900,
AIRPORT,49R,TEX,TX,REAL,TX,LEAKEY,REAL COUNTY,PR,PU,029-44-43.8000N,107083.8040N,099-45-39.2100W,0359139.2130W,1640,08E,SAN ANTONIO,SJT,SAN ANGELO,1-800-WX-BRIEF,,N,,122.900,
AIRPORT,7M8,AOK,AR,CLAY,AR,RECTOR,RECTOR,PU,PU,036-15-00.2300N,130500.2270N,090-19-10.3600W,0325150.3640W,281,02E,ST LOUIS,JBR,JONESBORO,1-800-WX-BRIEF,,N,,122.900,
AIRPORT,7V7,NONE,NE,WEBSTER,NE,RED CLOUD,RED CLOUD MUNI,PU,PU,040-04-55.8000N,144295.8000N,098-32-28.9000W,0354748.9000W,1744.4,05E,OMAHA,OLU,COLUMBUS,1-800-WX-BRIEF,100LL,N,,122.900,
AIRPORT,RDV,NONE,AK,BETHEL,AK,RED DEVIL,RED DEVIL,PU,PU,061-47-17.0000N,222437.0000N,157-21-00.9000W,0566460.9000W,180.6,21E,MC GRATH,ENA,KENAI,1-866-864-1737,,N,,122.800,
AIRPORT,D81,DMA,MN,RED LAKE,MN,RED LAKE FALLS,RED LAKE FALLS MUNI,PU,PU,047-49-35.4600N,172175.4550N,096-15-35.2100W,0346535.2050W,1060,05E,TWIN CITIES,PNM,PRINCETON,1-800-WX-BRIEF,,N,,122.900,
HELIPORT,N02,LNM,NM,TAOS,NM,RED RIVER,RED RIVER,PU,PU,036-42-35.2600N,132155.2600N,105-25-08.1200W,0379508.1200W,8617,10E,DENVER,ABQ,ALBUQUERQUE,1-800-WX-BRIEF,,N,122.800,122.800,
AIRPORT,40I,DET,OH,WARREN,OH,WAYNESVILLE,RED STEWART AIRFIELD,PR,PU,039-30-19.2200N,142219.2160N,084-07-18.7700W,0302838.7650W,955,04W,CINCINNATI,DAY,DAYTON,1-800-WX-BRIEF,100LL,N,,122.900,
AIRPORT,1D8,DMA,SD,SPINK,SD,REDFIELD,REDFIELD MUNI,PU,PU,044-51-23.6400N,161483.6400N,098-31-52.4200W,0354712.4200W,1308.5,07E,TWIN CITIES,HON,HURON,1-800-WX-BRIEF,100LL,N,122.800,122.800,
AIRPORT,68D,SEA,OR,WALLOWA,OR,ENTERPRISE,REDS HORSE RANCH USFS,PU,PU,045-20-40.4100N,163240.4150N,117-37-35.3400W,0423455.3400W,3613,18E,SEATTLE,MMV,MC MINNVILLE,1-800-WX-BRIEF,,N,,122.900,
AIRPORT,2N6,HAR,NJ,BURLINGTON,NJ,JOBSTOWN,REDWING,PR,PU,040-01-37.5000N,144097.5000N,074-41-27.2000W,0268887.2000W,78,12W,NEW YORK,MIV,MILLVILLE,1-800-WX-BRIEF,,N,,122.900,
AIRPORT,I92,HLN,ID,VALLEY,ID,YELLOW PINE,REED RANCH,PU,PU,044-53-30.0000N,161610.0000N,115-42-47.0000W,0416567.0000W,4157,17E,GREAT FALLS,BOI,BOISE,1-800-WX-BRIEF,,N,,122.900,
AIRPORT,O32,SFO,CA,FRESNO,CA,REEDLEY,REEDLEY MUNI,PU,PU,036-40-15.6000N,132015.6000N,119-27-03.7000W,0430023.7000W,386,13E,SAN FRANCISCO,RIU,RANCHO MURIETA,1-800-WX-BRIEF,100LL A,N,122.700,122.700,
AIRPORT,C35,CHI,WI,SAUK,WI,REEDSBURG,REEDSBURG MUNI,PU,PU,043-31-33.2400N,156693.2367N,089-58-59.6000W,0323939.5980W,906.2,00E,CHICAGO,GRB,GREEN BAY,1-800-WX-BRIEF,100LL A,N,122.800,122.800,
AIRPORT,0M2,MEM,TN,LAKE,TN,TIPTONVILLE,REELFOOT LAKE,PU,PU,036-28-31.2000N,131311.2000N,089-20-46.7000W,0321646.7000W,289,02E,ST LOUIS,MKL,JACKSON,1-800-WX-BRIEF,,N,,122.900,
AIRPORT,7I2,CHI,IN,DELAWARE,IN,MUNCIE,REESE,PR,PU,040-09-18.8600N,144558.8600N,085-19-08.2000W,0307148.2050W,991,03W,CHICAGO,HUF,TERRE HAUTE,1-800-WX-BRIEF,100LL UL94,N,122.700,122.700,
AIRPORT,58N,HAR,PA,LEBANON,PA,PALMYRA,REIGLE FLD,PR,PU,040-17-12.3600N,145032.3600N,076-34-37.1600W,0275677.1550W,489,10W,NEW YORK,IPT,WILLIAMSPORT,1-800-WX-BRIEF,100LL,N,122.800,122.800,
AIRPORT,52Y,DMA,MN,CASS,MN,REMER,REMER MUNI,PU,PU,047-04-04.8300N,169444.8300N,093-54-45.8400W,0338085.8400W,1350,,TWIN CITIES,PNM,PRINCETON,1-800-WX-BRIEF,,N,,122.900,
AIRPORT,5B7,NYC,NY,RENSSELAER,NY,TROY,RENSSELAER COUNTY,PR,PU,042-41-29.9000N,153689.9000N,073-34-47.9000W,0264887.9000W,440,14W,NEW YORK,BTV,BURLINGTON,1-800-WX-BRIEF,,N,122.700,122.700,
AIRPORT,T16,LNM,NM,CATRON,NM,RESERVE,RESERVE,PU,PU,033-41-39.6200N,121299.6200N,108-50-59.9100W,0391859.9100W,6364.7,12E,ALBUQUERQUE,ABQ,ALBUQUERQUE,1-800-WX-BRIEF,,N,,122.900,
AIRPORT,T76,TEX,TX,WISE,TX,RHOME,RHOME MEADOWS,PR,PU,033-08-57.4300N,119337.4320N,097-29-46.0900W,0350986.0860W,900,07E,DALLAS-FT WORTH,FTW,FORT WORTH,1-800-WX-BRIEF,,N,,122.900,
AIRPORT,M95,JAN,AL,FAYETTE,AL,FAYETTE,RICHARD ARTHUR FLD,PU,PU,033-42-32.7800N,121352.7810N,087-48-54.7500W,0316134.7510W,357.4,03W,ATLANTA,ANB,ANNISTON,1-800-WX-BRIEF,100LL A+,N,122.800,122.800,
AIRPORT,I40,DET,OH,COSHOCTON,OH,COSHOCTON,RICHARD DOWNING,PU,PU,040-18-36.6000N,145116.6000N,081-51-08.7000W,0294668.7000W,978.9,07W,DETROIT,CLE,CLEVELAND,1-800-WX-BRIEF,100LL A+,N,123.000,123.000,
AIRPORT,4E8,DMA,ND,STARK,ND,RICHARDTON,RICHARDTON,PU,PU,046-53-44.9400N,168824.9400N,102-21-24.2800W,0368484.2800W,2498,11E,BILLINGS,GFK,GRAND FORKS,1-800-WX-BRIEF,,N,,122.900,
AIRPORT,7U8,HLN,MT,DAWSON,MT,RICHEY,RICHEY,PU,PU,047-37-35.1000N,171455.1000N,105-04-46.5000W,0378286.5000W,2494,13E,BILLINGS,GTF,GREAT FALLS,1-800-WX-BRIEF,,N,,122.900,
AIRPORT,93C,CHI,WI,RICHLAND,WI,RICHLAND CENTER,RICHLAND,PU,PU,043-17-00.0900N,155820.0870N,090-17-53.8100W,0325073.8150W,742,02E,CHICAGO,GRB,GREEN BAY,1-800-WX-BRIEF,100LL,N,,122.900,
AIRPORT,MO1,NONE,MO,PULASKI,MO,RICHLAND,RICHLAND MUNI,PU,PU,037-52-29.6000N,136349.6000N,092-24-29.0000W,0332669.0000W,1110,04E,KANSAS CITY,COU,COLUMBIA,1-800-WX-BRIEF,,N,,122.900,
AIRPORT,08R,NONE,RI,WASHINGTON,RI,WEST KINGSTON,RICHMOND,PR,PU,041-29-22.2000N,149362.2000N,071-37-14.3000W,0257834.3000W,130.4,15W,NEW YORK,BDR,BRIDGEPORT,1-800-WX-BRIEF,100LL,N,122.800,122.800,
AIRPORT,69G,DET,MI,LIVINGSTON,MI,GREGORY,RICHMOND FLD,PR,PU,042-26-30.1300N,152790.1260N,084-03-59.8300W,0302639.8270W,921,05W,DETROIT,LAN,LANSING,1-800-WX-BRIEF,,N,,122.900,
AIRPORT,M59,JAN,MS,PERRY,MS,RICHTON,RICHTON-PERRY COUNTY,PU,PU,031-19-01.3100N,112741.3150N,088-56-05.5100W,0320165.5050W,167,02E,NEW ORLEANS,GWO,GREENWOOD,1-800-WX-BRIEF,,N,,122.900,
AIRPORT,3I4,BKW,WV,NICHOLAS,WV,RICHWOOD,RICHWOOD MUNI,PU,PU,038-15-30.2000N,137730.2000N,080-39-04.8000W,0290344.8000W,2486,06W,CINCINNATI,EKN,ELKINS,1-800-WX-BRIEF,,N,,122.900,
AIRPORT,U05,HLN,MT,GRANITE,MT,PHILIPSBURG,RIDDICK FLD,PU,PU,046-19-02.4700N,166742.4711N,113-18-18.5400W,0407898.5422W,5219,17E,GREAT FALLS,GTF,GREAT FALLS,1-800-WX-BRIEF,,N,,122.900,
GLIDERPORT,79N,HAR,PA,CENTRE,PA,UNIONVILLE,RIDGE SOARING,PR,PU,040-53-02.2100N,147182.2150N,077-54-26.0100W,0280466.0120W,815,10W,DETROIT,AOO,ALTOONA,1-800-WX-BRIEF,100LL,N,,122.900,
AIRPORT,3J1,ATL,SC,JASPER,SC,RIDGELAND,RIDGELAND-CLAUDE DEAN,PU,PU,032-29-48.6600N,116988.6620N,080-59-35.3400W,0291575.3360W,84.8,04W,CHARLOTTE,AND,ANDERSON,1-800-WX-BRIEF,100LL,N,123.075,123.075,
AIRPORT,U56,HLN,ID,JEFFERSON,ID,RIGBY,RIGBY,PU,PU,043-38-33.8100N,157113.8100N,111-55-44.9900W,0402944.9850W,4845,16E,SALT LAKE CITY,BOI,BOISE,1-800-WX-BRIEF,100LL,N,,122.900,
AIRPORT,67R,TEX,TX,STARR,TX,RIO GRANDE CITY,RIO GRANDE CITY MUNI,PU,PU,026-25-27.4200N,095127.4200N,098-50-45.8900W,0355845.8900W,290.3,07E,BROWNSVILLE,SJT,SAN ANGELO,1-800-WX-BRIEF,,N,,122.900,
AIRPORT,L36,SFO,CA,SACRAMENTO,CA,RIO LINDA,RIO LINDA,PR,PU,038-40-30.0000N,139230.0000N,121-26-43.6000W,0437203.6000W,46,16E,SAN FRANCISCO,RIU,RANCHO MURIETA,1-800-WX-BRIEF,100LL,N,123.000,123.000,
AIRPORT,O88,SFO,CA,SOLANO,CA,RIO VISTA,RIO VISTA MUNI,PU,PU,038-11-36.2000N,137496.2000N,121-42-13.1000W,0438133.1000W,22.6,14E,SAN FRANCISCO,RIU,RANCHO MURIETA,1-800-WX-BRIEF,100LL,N,122.725,122.725,
AIRPORT,25M,JAN,MS,TIPPAH,MS,RIPLEY,RIPLEY,PU,PU,034-43-21.8000N,125001.8000N,089-00-52.9000W,0320452.9000W,466.9,01W,MEMPHIS,GWO,GREENWOOD,1-800-WX-BRIEF,100LL A,N,122.800,122.800,
AIRPORT,H81,TEX,TX,RANDALL,TX,AMARILLO,RIVER FALLS,PR,PU,035-04-53.1300N,126293.1314N,101-45-20.8700W,0366320.8705W,3585,,DALLAS-FT WORTH,FTW,FORT WORTH,1-800-WX-BRIEF,100LL A1+,N,122.725,122.725,
AIRPORT,2RR,ORL,FL,POLK,FL,RIVER RANCH,RIVER RANCH RESORT,PR,PU,027-46-45.6000N,100005.6000N,081-12-14.1000W,0292334.1000W,55,03W,MIAMI,PIE,SAINT PETERSBURG,1-800-WX-BRIEF,100LL,N,122.800,122.800,
AIRPORT,08C,DET,MI,OTTAWA,MI,JENISON,RIVERVIEW,PR,PU,042-56-12.2000N,154572.2015N,085-48-20.7100W,0308900.7090W,603,,CHICAGO,LAN,LANSING,1-800-WX-BRIEF,100LL,N,,122.900,
AIRPORT,7A5,JAN,AL,RANDOLPH,AL,ROANOKE,ROANOKE MUNI ENLOE,PU,PU,033-07-46.8400N,119266.8400N,085-22-19.9800W,0307339.9750W,907,01W,ATLANTA,ANB,ANNISTON,1-800-WX-BRIEF,,N,,122.900,
AIRPORT,20A,JAN,AL,BLOUNT,AL,ONEONTA,ROBBINS FLD,PU,PU,033-58-16.6000N,122296.6000N,086-22-49.4000W,0310969.4000W,1124.9,03W,ATLANTA,ANB,ANNISTON,1-800-WX-BRIEF,,N,122.800,122.800,
